ID,CourseName,Instructor,Building,Time
724 M0460-01,國際企業經營策略,陳俊忠,管二203,(一) 14:20~16:30
724 M0460-02,國際企業經營策略,傅浚映,管二304,(三) 9:10~11:20
724 M1220,行銷計量模式一,黃恆獎,管二303,(三) 14:20~16:30
724 M1410,中國經濟專題研討,黃志典,管二研七,(四) 14:20~16:30
724 M1430-01,國際企業管理,連勇智,管二202,(五) 14:20~16:30
724 M1430-02,國際企業管理,何筱文,管二103,(五) 13:20~15:30
724 M1980,財務工程一,李志偉,管二302,(四) 9:10~11:20
724 M4100,行銷管理,林俊昇,管一102,(三) 14:20~16:30
724 U0590,財務時間序列,許耀文,管二203,(四) 14:20~16:30
724 U1670,國際併購與重組管理,邱宏仁,管二206,(二) 14:20~16:30
724 U1700,策略顧問：方法與實務,徐瑞廷,管一405,(五) 18:25~21:10
724 U2400,國際企業經營策略,邱宏仁,管二304,(二) 9:10~11:20
724 U9160,新創金融(一),連振廷,管二304,(一) 9:10~11:20
724 U9180,臺商企業經營管理模式,陳厚銘,管二303,(二) 13:20~16:30
724 U9190,全球文化創意產業,陳郁秀,管二302,(三) 15:30~16:30
724 U9210,高科技產業全球趨勢分析,詹文男,管一402,(二) 18:25~20:15
724 U9880,國際行銷與策略實務管理,郭重松,管一103,(三) 17:30~20:15
725 D1140,高等資訊管理,魏志平,管二研十,(三) 14:20~16:30
725 D3170,資管博士論壇三,彭志宏,管二201,(五) 14:20~15:30
725 D3510,安全性與可靠性網路設計,林永松,管一402,(三) 17:30~19:20
725 M1110,資訊管理,魏志平,管二206,(三) 9:10~11:20
725 M2510,數據參謀：思考的技術,李家岩,管一204,(五) 9:10~11:20
725 U3220,軟體規格與驗證,蔡益坤,管一203,(三) 14:20~16:30
725 U3270,遊戲設計,李根逸,管一101,(二) 14:20~16:30
725 U3320,電子商務,黃明蕙,管二204,(三) 14:20~16:30
725 U3380,分散式系統與雲端應用開發實務,莊裕澤,管二301,(四) 14:20~16:30
725 U3410,資訊檢索與文字探勘導論,陳建錦,管二301,(一) 9:10~11:20
725 U3650,文字探勘初論,陳建錦,管二301,(五) 9:10~11:20
725 U3670,統計學習與深度學習,盧信銘,管二305,(四) 9:10~11:20
725 U3930,程式語言：命令程式設計,穆信成,管一101,(四) 9:10~11:20
725 U3960,Web APP開發,何承遠,管一101,(三) 14:20~16:30
725 U3970,研究方法,彭志宏,管二204,(四) 14:20~16:30
725 U4010,系統思維與設計,余娜莉,管二303,(二) 9:10~11:20
741 D0170,行銷專題研討,簡怡雯,管二204,(三) 9:10~11:20
741 D3410,服務科學與創新,林博文,管一403,(二) 18:25~20:15
741 D3430,作業管理研討（一）,陳文華,管一203,(三) 9:10~11:20
741 M1100,作業管理,郭瑞祥,管一103,(一) 9:10~11:20
741 M1300-01,行銷管理學,練乃華,管一104,(二) 9:10~11:20
741 M1300-02,行銷管理學,周善瑜,管一402,(四) 14:20~16:30
741 M2200,組織行為,陸  洛,管一402,(一) 14:20~16:30
741 M3060,新創事業投資評估,陳玠甫,管一402,(一) 9:10~11:20
741 M3340,行銷溝通與消費心理研討,練乃華,管一401,(一) 9:10~11:20
741 M4300,華人組織行為研討,戚樹誠,管一405,(三) 18:25~20:15
741 M5820,全球創新管理,劉佳玲,管二303,(四) 9:10~11:20
741 M6000,科技管理研討,江俊毅,管二203,(五) 12:20~13:20
741 M8800-01,策略管理,朱文儀,管一402,(五) 9:10~11:20
741 U3030,國際行銷管理,林嘉薇,管二304,(三) 14:20~16:30
741 U3180,團隊與組織管理,劉怡靖,管二202,(三) 9:10~11:20
741 U3350,高科技企業經營管理,郭瑞祥,冠德講堂,(五) 9:10~11:20
741 U7300-02,物流管理,許鉅秉,管二204,(二) 14:20~16:30
741 U7710,方案管理：策略利益的實現,江俊毅,管二303,(五) 14:20~16:30
741 U9470,金融市場與行銷,魏啟林,管一405,(一) 14:20~16:30
741 U9610,新產品開發與行銷,柯冠州,管二102,(二) 14:20~16:30
741 U9720,薪酬管理,林文政,管一402,(三) 14:20~16:30
741 U9760,企業併購、重整與私募基金,林家振,管一103,(五) 17:30~19:20
741 U9880,商管統計資料分析,余峻瑜,管二104,(二) 9:10~11:20
749 M0130,行銷管理學,陳譽仁,玉山廳,(四) 18:25~20:15
749 M0150,組織行為,堯里昂,玉山廳,(五) 14:20~16:30
749 M1160,服務與營運管理,陳家麟,管一102,(一) 18:25~20:15
749 M1190,資訊管理,曹承礎,管二203,(三) 14:20~16:30
749 M1200,統計及資料分析,余峻瑜,重光講堂,(二) 18:25~20:15
749 M1210,財務報導,劉心才,玉山廳,(五) 18:25~20:15
749 M1220,策略管理,韓廷允,重光講堂,(三) 18:25~20:15
749 M1520,數位趨勢與雲端運算管理,堯里昂,管一102,(一) 14:20~16:30
749 M1600,企業風險管理,薛博今,管一402,(三) 9:10~11:20
749 M1640,全球品牌策略與管理,簡睿哲,管一402,(四) 9:10~11:20
749 U0230,可行性商業模式撰寫與新創實踐,謝源弘,管一405,(二) 14:20~16:30
749 U0240,商業溝通,堯里昂,管一402,(二) 9:10~11:20
751 M0110,創業與創新管理,郭瑞祥,重光講堂,(四) 18:25~20:15
751 M0120,創業行銷,柯冠州,玉山廳,(二) 18:25~20:15
751 M0150,創業專題(1),陳炳宇,冠德講堂,(二) 18:25~20:15
751 M0160,財務報導,許文馨,冠德講堂,(五) 18:25~20:15
751 M0170,策略管理,吳學良,玉山廳,(三) 18:25~20:15
801 00090,健康大數據分析,馮嬿臻,公衛212,(四) 10:20~11:20
801 00130,健康社會學,張弘潔,公衛215,(四) 9:10~11:20
801 00140,資料科學中的統計推論,王彥雯,公衛210,(二) 14:20~16:30
801 00150,食品安全與生活,魏嘉徵,公衛211,(一) 9:10~11:20
801 18000-01,公共衛生學,郭柏秀,公衛215,(一) 15:30~16:30
801 18000-02,公共衛生學,郭柏秀,公衛215,(一) 10:20~11:20
801 21320,生物統計學二,洪  弘,公衛215,(四) 13:20~16:30
801 25300,環境基本原理,王根樹,公衛211,(四) 10:20~11:20
801 29100,預防醫學概論,程蘊菁,公衛211,(二) 10:20~11:20
801 32210,流行病學實例討論,于明暉,公衛214,(三) 10:20~11:20
801 35200,病媒管制,蔡坤憲,公衛210,(四) 8:10~9:10
801 36420,職業衛生,吳章甫,公衛215,(二) 13:20~14:20
801 38100,全球衛生,黃柏堯,公衛211,(一) 13:20~15:30
847 M0020,公共衛生研究法,葉明叡,公衛213,(二) 9:10~10:20
847 M0080,公共衛生：觀點與展望,張齡尹,公衛101,(二) 12:20~12:20
847 M0080-02,公共衛生：觀點與展望,鍾國彪,公衛601A,雙週 (六) 13:20~16:30
847 M0110,公共衛生實務專題討論,范怡琴,公衛211,(二) 16:30~16:30
847 M0290,流行病學與生物統計學,曾翎威,公衛213,(二) 16:30~18:25
847 M0300,健康政策管理與行為科學,林青青,公衛213,(二) 13:20~15:30
847 M0330,環境與職業健康實務,陳佳堃,公衛203,(一) 13:20~14:20
847 M0340,環境與職業衛生學,羅宇軒,公衛213,(二) 11:20~11:20
848 D0030,健康政策與管理特論,鄭雅文,公衛210,(二) 10:20~11:20
848 D0050,健康政策與管理專題討論二,葉明叡,公衛601A,(三) 13:20~14:20
848 D0080,社會及行為科學特論,張書森,公衛601A,(二) 13:20~14:20
848 M0020,公共衛生倫理,吳建昌,公衛201,(二) 15:30~16:30
848 M0030,健康服務研究法,陳雅美,公衛212,(四) 13:20~15:30
848 M0090,健康政策與管理專題討論二,林青青,公衛601A,(三) 15:30~16:30
848 M0100,健康組織與管理,郭年真,公衛212,(一) 10:20~11:20
848 M0140,健康照護體系,董鈺琪,公衛601A,單週 (六) 8:10~11:20
848 M0170,健康資訊科技的創新與應用,郭年真,公衛601B,雙週 (六) 13:20~16:30
848 M0210,健康政策與管理個案討論,張睿詒,公衛601B,雙週 (六) 8:10~11:20
848 M0280,健康體系,董鈺琪,公衛212,(一) 13:20~14:20
848 M0400,健康服務與政策研究資料分析,郭年真,公衛214,(三) 13:20~14:20
848 M1230,全球化與健康的社會決定因素,鄭雅文,公衛212,(四) 16:30~17:30
848 M2040,健康服務之經濟評估,李達宇,公衛215,(二) 8:10~9:10
848 M2330,長期照護服務管理實務,游曉微,公衛118,(二) 13:20~14:20
848 U1050,社會與健康導論,張弘潔,公衛209,(二) 13:20~14:20
848 U1060,健康經濟學導論,鄭守夏,公衛215,(三) 10:20~11:20
848 U1160,健康人權：法律與實踐,李柏翰,公衛209,(一) 13:20~14:20
848 U1170,健康政策、倫理與政治,葉明叡,公衛213,(三) 10:20~11:20
848 U2010,健康資訊管理,郭年真,公衛118,(二) 15:30~16:30
849 D0350,數理統計 ,洪  弘,公衛212,(三) 14:20~16:30
849 D0360,應用隨機過程一,陳秀熙,公衛209,(一) 10:20~11:20
849 M0020,流行病學研究設計,吳亞克,公衛118,(一) 10:20~11:20
849 M0040,高等流行病學方法,李文宗,公衛210,(三) 13:20~14:20
849 M0060,流行病學原理,方啟泰,公衛101,(一) 15:30~16:30
849 M0150,量性科學,陳秀熙,公衛213,(一) 17:30~18:25
849 M0310,預防醫學導論,程蘊菁,公衛215,(一) 13:20~14:20
849 M0320,預防醫學論文研究設計,程蘊菁,公衛212,(二) 13:20~14:20
849 M0380,環境與熱帶疾病,陳維鈞,公衛210,(五) 9:10~10:20
849 M0570-02,專題研究,程蘊菁,公衛505,(一) 17:30~18:25
849 M0610,藥物流行病學,張家勳,公衛211,(五) 10:20~11:20
849 M0730,慢性病預防醫學專題討論,葉彥伯,公衛211,(四) 18:25~19:20
849 M0740,流行病學原理:資料分析,方啟泰,公衛214,(三) 16:30~16:30
849 U0030,流行病學當代研究課題,李文宗,公衛213,(四) 15:30~16:30
849 U0040,傳染病防治實例,施惟量,公衛214,(四) 13:20~14:20
849 U0100,病例對照研究法特論,李文宗,公衛213,(四) 13:20~14:20
849 U0180,應用貝氏統計分析,蕭朱杏,公衛201,(一) 13:20~14:20
849 U0230,全球結核病流行病學:預防與控制,林先和,公衛209,(三) 10:20~11:20
849 U0370,計算生物學原理與應用,盧子彬,公衛214,(四) 9:10~11:20
849 U0410,傳染病防治: 倫理與法律實務,詹珮君,公衛215,(三) 17:30~18:25
849 U0440,生物統計應用分析-R,盧子彬,公衛105,(一) 11:20~11:20
849 U0450,情緒障礙與公共衛生  ,郭柏秀,公衛210,(三) 10:20~11:20
849 U0550,疫苗學,范怡琴,公衛211,(四) 15:30~16:30
849 U0570,防疫政策案例研析- 從臺灣到全球的挑戰,劉定萍,公衛208,(二) 13:20~14:20
850 M0020,社會與行為科學研究法,陳端容,公衛210,(四) 13:20~15:30
850 M0040,健康行為與社區科學專題討論二,陳端容,公衛601B,(三) 15:30~16:30
850 M0100,健康社會科學,翁書偉,公衛208,(一) 13:20~14:20
850 M0120,健康傳播綜論,邱玉蟬,公衛601B,(二) 13:20~14:20
850 M0160,社區健康與空間分析,陳端容,公衛209,(五) 10:20~11:20
850 M0310,健康行為：理論與實務,張齡尹,公衛208,(一) 10:20~11:20
850 U0010,健康心理學,張書森,公衛118,(三) 10:20~11:20
850 U0050,性別與健康,官晨怡,公衛212,(二) 10:20~11:20
851 M1030,食品安全與健康專題討論三,蔡詩偉,公衛211,(四) 13:20~14:20
851 M1070,食品衛生與安全,陳玟伶,公衛209,(三) 13:20~14:20
851 M1090,食品分析,陳玟伶,公衛105,(二) 15:30~16:30
851 M1100,食品微生物學,魏嘉徵,公衛208,(三) 9:10~11:20
851 M1180,新興健康風險評估工具,羅宇軒,公衛210,(一) 13:20~14:20
851 U0010,食品安全,吳焜裕,公衛208,(二) 15:30~16:30
852 D0040,環境職業健康科學專題討論三,蔡坤憲,公衛105,(四) 13:20~14:20
852 D0060,環境職業衛生特論一,吳章甫,公衛105,(四) 15:30~16:30
852 M0040,環境職業健康科學專題討論三,陳佳堃,公衛201,(四) 13:20~14:20
852 M0100,高等環境衛生學,吳章甫,公衛211,(三) 13:20~14:20
852 M0130,環境分析原理,陳玟伶,公衛210,(一) 10:20~11:20
852 M0140,環境及職業流行病學,楊孝友,公衛211,(二) 13:20~14:20
852 M0150,風險評估,吳焜裕,公衛215,(五) 13:20~15:30
852 M0170,環境職業衛生統計,陳保中,公衛209,(二) 10:20~11:20
852 M0180,環境職業衛生統計實習,陳保中,公衛209,(二) 9:10~9:10
852 M0200,環境病職業病,蘇大成,公衛209,(二) 15:30~16:30
852 M0220,衛生管理實務二,李俊賢,公衛105,(五) 10:20~11:20
852 M0230,環境病職業病概論,楊孝友,公衛213,(一) 13:20~14:20
852 M0240,作業環境測定一,黃耀輝,公衛213,(三) 13:20~14:20
852 M0260,工業通風,陳佳堃,公衛213,(一) 9:10~11:20
852 M0280,工業安全,陳佳堃,公衛213,(一) 15:30~16:30
852 M0290,工業安全衛生法規,吳章甫,公衛212,(二) 15:30~16:30
852 M0330,環境毒理專題研究,林靖愉,公衛203,(一) 15:30~16:30
852 M0360,環境微生物專論,張靜文,公衛203,(三) 15:30~16:30
852 M0390,表基因概論,劉貞佑,公衛203,(五) 10:20~11:20
852 M0410,氣膠技術學,黃盛修,公衛210,(二) 17:30~18:25
852 M0420,職業病個案研究一,杜宗禮,公衛211,(六) 13:20~16:30
852 M0440,國際環境職業醫學,郭育良,公衛105,(二) 13:20~14:20
852 M0450,健康與疾病發展起源上,陳保中,公衛208,(三) 16:30~17:30
852 U0030,水質管理,王根樹,公衛208,(五) 10:20~11:20
852 U0070,居家環境有害生物與共生生物,蔡坤憲,公衛105,(三) 10:20~11:20
852 U0100,環境與職業流行病學之暴露評估計量模擬及應用,李婉甄,公衛208,(四) 10:20~11:20
852 U0120,國際港埠環境衛生防治實務,王錫杰,公衛209,(三) 15:30~16:30
853 M0020,全球衛生導論,蔡坤憲,公衛601A,(一) 10:20~11:20
853 M0040,健康與健康照護的社會與行為基礎,翁書偉,公衛118,(二) 10:20~11:20
853 M0320,新型冠狀病毒肺炎大流行：科學、因應與未來展望,吳亞克,公衛210,(四) 10:20~11:20
853 M0480,生物統計原理,吳亞克,公衛118,(一) 13:20~14:20
853 M0490,流行病學原理,張慶國,公衛118,(四) 13:20~14:20
853 M0530,公共衛生中的倡議與傳播,張竹芩,公衛210,(三) 15:30~16:30
853 M0560,全球衛生專題討論二,郭年真,公衛210,(一) 15:30~16:30
853 M0580,全球衛生之系統性回顧與統合分析,林亮瑜,公衛208,(三) 13:20~14:20
855 M0020,健康數據拓析統計專題討論 M1,馮嬿臻,公衛212,(三) 10:20~11:20
855 M0070,應用生物統計學,杜裕康,公衛201,(四) 9:10~11:20
855 M0090,廣義線性模型,張淑惠,公衛214,(二) 9:10~11:20
855 U0030,流行病學與生物統計計算,林菀俞,公衛214,(二) 13:20~14:20
901 10030-01,工程數學-線性代數,楊東霖,電二106,(五) 9:10~11:20
901 10030-02,工程數學-線性代數,蘇柏青,明達205,(五) 9:10~11:20
901 10030-03,工程數學-線性代數,鄭皓中,電二143,(五) 9:10~11:20
901 10030-04,工程數學-線性代數,顏嗣鈞,博理103,(五) 9:10~11:20
901 10040,工程數學-複變,李君浩,明達205,(三) 13:20~14:20
901 10110,計算機概論,陳銘憲,博理113,(二) 9:10~11:20
901 10210-01,計算機程式,謝宏昀,電二143,(三) 15:30~17:30
901 10210-02,計算機程式,于天立,明達205,(三) 15:30~17:30
901 10210-03,計算機程式,林宗男,博理113,(三) 15:30~17:30
901 10210-04,計算機程式,王新博,電二104,(三) 15:30~17:30
901 20130-01,工程數學-微分方程(一),林清富,博理112,(三) 10:20~11:20
901 20130-02,工程數學-微分方程(一),黃天偉,電二106,(三) 10:20~11:20
901 20130-03,工程數學-微分方程(一),黃定洧,電二144,(三) 10:20~11:20
901 20130-04,工程數學-微分方程(一),丁建均,明達205,(三) 10:20~11:20
901 20140-01,電子學（一）,吳肇欣,明達205,(四) 14:20~15:30 (五) 14:20~15:30
901 20140-02,電子學（一）,林宗賢,電二145,(四) 14:20~15:30 (五) 14:20~15:30
901 20140-03,電子學（一）,呂良鴻,電二143,(四) 14:20~15:30 (五) 14:20~15:30
901 20140-04,電子學（一）,林致廷,電二146,(四) 14:20~15:30 (五) 14:20~15:30
901 20140-05,電子學（一）,張子璿,電二104,(四) 14:20~15:30 (五) 14:20~15:30
901 21100,離散數學,雷欽隆,博理112,(一) 10:20~11:20
901 24120,電力電子概論,金藝璘,電二101,(一) 15:30~17:30
901 25110-01,電磁學一,李俊興,電二225,(一) 9:10~11:20
901 25110-02,電磁學一,林晃巖,電二106,(一) 9:10~11:20
901 25110-03,電磁學一,鄭宇翔,電二229,(一) 9:10~11:20
901 25110-04,電磁學一,林怡成,博理113,(一) 9:10~11:20
901 25110-05,電磁學一,吳宗澤,電二104,(一) 9:10~11:20
901 30100,科學研究與學術生涯,鍾孝文,電二145,(五) 9:10~11:20
901 30170,大學部實習專題,莊哲明,電二146,(四) 18:25~19:20
901 31000,通信原理,林士駿,電二225,(四) 14:20~16:30
901 31100,微波系統導論,盧信嘉,電二102,(三) 9:10~11:20
901 31700,生醫工程概論,魏安祺,電二146,(三) 14:20~16:30
901 31800,電力工程導論,劉志文,電二102,(五) 14:20~16:30
901 32300-01,交換電路與邏輯設計,吳安宇,博理113,(四) 14:20~16:30
901 32300-02,交換電路與邏輯設計,劉宗德,明達231,(四) 14:20~16:30
901 32300-03,交換電路與邏輯設計,江蕙如,電二229,(四) 14:20~16:30
901 32300-04,交換電路與邏輯設計,黃楚翔,電二106,(四) 14:20~16:30
901 32500,資料結構,陳和麟,明達205,(四) 9:10~11:20
901 33800,無線行動網路導論,魏宏宇,電二229,(五) 14:20~16:30
901 33960,光電科技入門與實作,林晃巖,電二104,(二) 14:20~16:30
901 37300,固態電子學,李峻霣,電二229,(一) 13:20~15:30
901 37500,光電導論,彭隆瀚,電二146,(五) 9:10~11:20
901 37500-01,光電導論,王  倫,電二146,(一) 14:20~16:30
901 38100,近代物理,吳志毅,明達231,(二) 9:10~11:20
901 39000-01,演算法,張耀文,博理112,(三) 14:20~16:30
901 39000-02,演算法,李建模,電二229,(三) 14:20~16:30
901 39000-03,演算法,劉智弘,電二145,(三) 14:20~16:30
901 40400,電子電路設計,李俊興,電二144,(二) 9:10~11:20
901 40500,積體電路設計,簡韶逸,電二229,(五) 9:10~11:20
901 40600,電工實驗(嵌入式系統),王勝德,明達303,(四) 14:20~16:30
901 43100,控制系統,連豊力,電二106,(二) 13:20~15:30
901 43200,計算機結構,洪士涵,電二229,(二) 14:20~16:30
901 43600,生理學,林則彬,電二144,(五) 9:10~11:20
901 43700,奈米電子導論 ,吳肇欣,電二145,(二) 9:10~11:20
902 10720-01,計算機概論,徐宏民,資101,(一) 9:10~11:20
902 10720-02,計算機概論,莊永裕,資101,(二) 14:20~16:30
902 25040-01,線性代數,呂學一,資103,(二) 13:20~15:30
902 25040-02,線性代數,李明穗,資102,(二) 13:20~15:30
902 25200,離散數學,陳健輝,資107,(四) 10:20~12:20
902 25800-01,演算法設計與分析,黃上恩,資102,(四) 14:20~16:30
902 25800-02,演算法設計與分析,呂學一,資103,(四) 14:20~16:30
902 25900-01,系統程式設計,鄭卜壬,資102,(四) 9:10~11:20
902 25900-02,系統程式設計,黎士瑋,資104,(四) 9:10~11:20
902 39130-01,計算機網路,周承復,資102,(二) 9:10~11:20
902 39130-02,計算機網路,逄愛君,資102,(三) 14:20~16:30
902 39800,前瞻資訊科技一,蔡欣穆,資104,(五) 14:20~16:30
902 43500-01,自動機與形式語言,林智仁,資102,(一) 10:20~12:20
902 43500-02,自動機與形式語言,林忠緯,資103,(一) 10:20~12:20
902 46100-01,計算機結構,楊佳玲,資104,(三) 14:20~16:30
902 46100-02,計算機結構,洪士灝,資104,(二) 9:10~11:20
902 48040,計算機概論,傅楸善,資110,(一) 15:30~16:30
902 48080-01,現代科學與心靈科學,歐陽彥正,普103,(五) 13:20~15:30
902 48080-02,現代科學與心靈科學,歐陽彥正,共101,(四) 13:20~15:30
902 48130,計算邏輯簡介,王柏堯,資105,(三) 9:10~11:20
902 48150,C\/C++程式設計,張傑帆,普203,(一) 12:20~14:20
902 48160,Python 計算機程式設計,張傑帆,普203,(一) 15:30~17:30
921 D0040-01,專題討論,傅立成,明達231,(三) 15:30~16:30
921 D0040-02,專題討論,陳景然,電二225,(三) 14:20~14:20
921 D0040-03,專題討論,黃鐘揚,明達231,(一) 14:20~14:20
921 D0040-04,專題討論,林宗男,電二144,(一) 14:20~14:20
921 M9000,專題演講,陳景然,博理113,(一) 16:30~16:30
921 U0080,電力電子學,陳景然,電二225,(二) 9:10~11:20
921 U0560,微波電路,盧信嘉,電二143,(二) 9:10~11:20
921 U0570,天線,陳士元,電二145,(二) 14:20~16:30
921 U0880,固態物理學一,林浩雄,電二146,(四) 9:10~11:20
921 U1170,可適性信號處理,劉俊麟,明達231,(三) 9:10~11:20
921 U1190,消息理論,王奕翔,電二106,(四) 10:20~12:20
921 U1240,錯誤更正碼,林茂昭,電二144,(二) 14:20~16:30
921 U1810,排隊理論,蔡志宏,電二144,(三) 14:20~16:30
921 U1890,隨機程序及應用,鐘嘉德,博理112,(五) 14:20~16:30
921 U1980,電腦輔助分析與最佳化,陳中平,博理212,(三) 14:20~16:30
921 U2310,非線性光學,孫啟光,電二101,(四) 14:20~16:30
921 U2620,機器學習,吳沛遠,博理113,(五) 9:10~12:20
921 U2620-02,機器學習,劉子毓,電二106,(二) 9:10~12:20
921 U2640,創新與研發管理,王帛霞,電二225,(五) 9:10~11:20
921 U3060,醫學工程導論,宋孔彬,明達205,(二) 9:10~11:20
921 U3100,數位控制系統,蔡坤諭,電二101,(二) 14:20~16:30
921 U3140,工控系統之資訊安全,林志達,電二102,(二) 14:20~16:30
921 U3390,非線性系統分析,傅立成,博理103,(四) 9:10~11:20
921 U3430,數位積體電路工程,胡璧合,電二106,(三) 13:20~15:30
921 U3580,大型語言與語音模型技術,李宏毅,電二144,(三) 18:25~20:15
921 U4340,電能處理,金藝璘,電二101,(四) 9:10~11:20
921 U5240,數位影像處理,陳宏銘,電二145,(一) 9:10~10:20 (四) 13:20~13:20
921 U6110,電力系統控制與穩定度,許源浴,電二144,(一) 9:10~11:20
921 U6700,生物晶片技術概論,莊曜宇,明達303,(四) 9:10~11:20
921 U7060,類比積體電路,李致毅,明達205,(一) 9:10~11:20
921 U7170,金氧半電容元件,胡振國,電二229,(二) 9:10~11:20
921 U7500,核磁共振影像實驗,陳志宏,博理212,(四) 14:20~16:30
921 U8200,線性系統,陳政維,明達225,(三) 9:10~11:20
921 U9090,光電電磁學,邱奕鵬,博理214,(二) 13:20~15:30
921 U9540,簡報製作與表達,葉丙成,普102,(三) 18:25~20:15
922 U0150,個人通訊服務,林  風,資110,(二) 14:20~16:30
922 U0410,軟體工程,李允中,資110,(二) 8:10~10:20
922 U0610,電腦視覺,傅楸善,資104,(二) 14:20~16:30
922 U0830,軟體工程設計,李允中,資110,(四) 8:10~10:20
922 U1030,資訊理論與編碼技巧,吳家麟,資101,(一) 13:20~15:30
922 U1070,機器人學,傅立成,資102,(一) 13:20~15:30
922 U1180,類神經網路,劉長遠,資310,(三) 14:20~16:30
922 U1910,資訊檢索與擷取,陳信希,資105,(四) 9:10~11:20
922 U3010,數位影像處理,洪一平,資104,(四) 14:20~16:30
922 U3430,機器人知覺與學習,柯宗瑋,資111,(五) 9:10~11:20
922 U3490,生醫資訊學導論,曾宇鳳,資103,(四) 9:10~11:20
922 U3650,電腦對局理論,徐讚昇,資111,(四) 14:20~16:30
922 U3660,科技英文寫作與研究方法,林守德,資105,(四) 14:20~16:30
922 U4140,虛擬機器,黎士瑋,資101,(三) 14:20~16:30
922 U4330,系統專題研究-物聯網中介軟體設計,施吉昇,資105,(二) 14:20~16:30
922 U4340,深度學習之應用,陳縕儂,資104,(三) 9:10~11:20
922 U4410,金融科技導論,張智星,資103,(三) 9:10~11:20
922 U4410-02,金融科技導論,廖世偉,資104,(五) 8:10~21:10
922 U4480,量子電腦,劉長遠,資310,第1+2+3+4+5+6週 (一) 14:20~16:30
922 U4510,區塊鏈導論,薛智文,資102,(一) 18:25~20:15
922 U4670,歷史研究數位人文資源的介紹與實作,項  潔,資101,(四) 9:10~11:20
922 U4690,虛擬實境遊戲設計,陳彥仰,資111,(一) 13:20~15:30
922 U4710,現代密碼學的理論基礎,鐘楷閔,資110,(三) 10:20~12:20
922 U4750,三維電腦視覺與深度學習應用,陳祝嵩,資101,(四) 15:30~17:30
922 U4780,分散式金融導論,廖世偉,資104,(五) 17:30~19:20
922 U4790,線上凸最佳化,李彥寰,資107,(四) 14:20~16:30
922 U4850,電腦視覺實務與深度學習,鄭文皇,資103,(三) 14:20~16:30
922 U4860,數位、人工智慧與新興運算架構,梁伯嵩,資103,第1+3+5+7+9+10+13+14+15週 (五) 19:20~20:15
922 U4890,行動與普適智慧,巫芳璟,資107,(二) 13:20~15:30
922 U4900,可信賴之人工智慧,陳維超,資107,(五) 9:10~11:20
922 U4920,資訊產業前瞻技術,郭大維,資107,(三) 10:20~11:20
922 U4930,網路安全實務與社會,蕭旭君,資105,第1+3+4+5+6+10+13+15週 (五) 18:25~20:15 第1+3+4+5+6+10+13+15週 (六) 9:10~16:30
922 U4940,量子設計自動化特論,洪士灝,資111,(四) 9:10~11:20
941 U0090,半導體光學,吳育任,明達303,(二) 9:10~11:20
941 U0160,雷射及非線性晶體應用,彭隆瀚,電二101,(三) 14:20~16:30
941 U0180,液晶導論,蔡永傑,明達225,(四) 15:30~17:30
941 U0230,醫療光電,李翔傑,電二101,(一) 9:10~11:20
941 U0240,有機光電半導體與元件,吳忠幟,電二145,(四) 9:10~11:20
941 U0300,量子物理與應用,林清富,電二144,(四) 9:10~11:20
941 U0350,寬能隙半導體技術,楊志忠,電二225,(三) 9:10~11:20
941 U0360,奈米光機電系統,蔡睿哲,電二104,(四) 9:10~11:20
941 U0370,發光半導體物理,林建中,電二102,(五) 9:10~11:20
941 U0460,矽光子學,黃定洧,電二104,(二) 9:10~11:20
941 U0470,晶體光子學,黃升龍,博理103,(四) 13:20~15:30
941 U0480,光電儀測,林恭如,博理103,(二) 14:20~16:30
941 U0490,固態照明,黃建璋,博理113,(二) 14:20~16:30
941 U0570,光學傳播散射模擬,曾雪峰,博理216,(二) 9:10~11:20
942 U0110,微波單晶積體電路,王  暉,電二225,(四) 9:10~11:20
942 U0190,電磁相容,吳宗霖,電二144,(四) 14:20~16:30
942 U0390,高等無線網路,廖婉君,博理112,(四) 14:20~16:30
942 U0420,時頻分析和小波轉換,丁建均,明達231,(四) 9:10~11:20
942 U0540,系統構裝電源完整度,吳瑞北,電二145,(三) 9:10~11:20
942 U0610,物聯網導論 ,吳瑞北,電二102,(四) 14:20~16:30
942 U0660,深度學習於電腦視覺,王鈺強,博理112,(二) 9:10~11:20
942 U0680,深度學習與人類語言處理,李宏毅,電二144,(四) 18:25~20:15
942 U0780,人工智慧與智慧醫療,林  澤,共103,(三) 14:20~16:30
942 U0800,相控陣列雷達訊號處理,黃彥銘,博理112,(六) 13:20~15:30
942 U0830,強化學習,孫紹華,電二229,(四) 9:10~11:20
942 U0850,生醫影像,戴邇立,博理103,(三) 13:20~15:30
942 U0860,數位通信,蘇炫榮,博理103,(五) 14:20~16:30
943 U0110,積體電路系統測試,黃俊郎,博理212,(五) 14:20~16:30
943 U0240,電腦輔助積體電路系統設計,楊家驤,明達205,(二) 14:20~16:30
943 U0300,邏輯合成與驗證,江介宏,電二146,(二) 9:10~11:20
943 U0380,專利舉發與侵害鑑定實務,林致廷,博理113,(五) 14:20~16:30
943 U0530,先進半導體與顯示技術,劉致為,明達231,(二) 14:20~16:30
943 U0560,半導體電子產品工程,潘正聖,電二141,(三) 13:20~15:30
943 U0580,特用化半導體元件技術,魏拯華,博理212,(二) 14:20~16:30
